username,full_text,lang,reply_count,quote_count,favorite_count,view_count,created_at,tweet_url
@detikfinance,Jakarta Fair atau Pekan Raya Jakarta sudah dibuka oleh Presiden Joko Widodo.,in,,,,547,2023-06-19T17:36:53.000Z,/detikfinance/status/1670848135864647687
@faudzanmhmd,Pekan Raya Jakarta ,in,,,,294,2023-06-19T16:54:52.000Z,/faudzanmhmd/status/1670837564956360708
@maulucklana,Jadi pengen ke pekan raya jakarta,in,,,,22,2023-06-19T15:14:10.000Z,/maulucklana/status/1670812222204047360
@byu_id,Siapa yang sampe hari ini udah ke #PekanRayaJakarta ? ,in,6,,2,"3,154",2023-06-19T14:36:12.000Z,/byu_id/status/1670802665075351552
@CNNIDdaily,"Bukan hanya sekedar pameran, Pekan Raya Jakarta juga menyuguhkan acara bincang-bincang atau Talkshow, yang bisa menginspirasi kaum muda dalam berkarya. http://cnnindonesia.com/tv",in,,,1,692,2023-06-19T13:45:00.000Z,/CNNIDdaily/status/1670789781247389696
@ngopibareng_id,Ketua DPR RI Puan Maharani mengunjungi Pekan Raya Jakarta (PRJ) yang berlangsung di Jakarta Internasional Expo (JIEXPO),in,,,1,58,2023-06-19T13:04:04.000Z,/ngopibareng_id/status/1670779480967901190
@IDNTimes,"Begini Caranya Beli Tiket Pekan Raya Jakarta 2023, Anti Gagal",in,,,,144,2023-06-19T11:47:33.000Z,/IDNTimes/status/1670760225304121344
@alikanadh,"Hallo
Aku udah di PRJ ya..
kalo ada yang mau nitip barang2 PRJ,boleh banget dm aku ^^
aku stay sampe jam 9 malem ya 
#JakartaFair2023 #PekanRayaJakarta #JastipPRJ",in,3,,,466,2023-06-19T11:11:06.000Z,/alikanadh/status/1670751051862126595
@Beritasatu,Puan Maharani: Pekan Raya Jakarta Jadi Roda Penggerak Ekonomi,in,,,3,620,2023-06-19T11:00:18.000Z,/Beritasatu/status/1670748333500157952
@IvanDarul,"dalam kondisi ini, Kasad Dudung AR menyempatkan diri untuk menghadiri salah satu pertandingan olahraga yang diadakan dalam rangka Pekan Raya Jakarta.

@Ngopibareng_DAR

Kasad Dudung Abdurachman
Tulus Mengabdi Untuk Rakyat",in,,,,199,2023-06-19T10:51:00.000Z,/IvanDarul/status/1670745992558198784
@fansjenddudung,"KASAD Hadiri Pembukaan Pekan Raya Jakarta Tahun 2023

#FYP #foryoupage #prj #tniad #kasaddudung #jenderaldudung #tniad #Jokowi #foryou #jakarta #pekanrayajakarta #dudungabdurachman",in,,,,201,2023-06-19T10:22:10.000Z,/fansjenddudung/status/1670738737767260161
@PadilaReti,"merupakan fakta, Kasad Dudung AR menyempatkan diri untuk mencicipi makanan khas dari berbagai daerah yang dijajakan di area kuliner Pekan Raya Jakarta.

@Ngopibareng_DAR

Kasad Dudung Abdurachman
Tulus Mengabdi Untuk Rakyat",in,,,,114,2023-06-19T10:17:00.000Z,/PadilaReti/status/1670737436111159296
@ahmadhiiii,"memang benar, Kasad Dudung AR tiba dengan penuh semangat di Jakarta International Expo (JiExpo) Kemayoran untuk menghadiri pembukaan Pekan Raya Jakarta Tahun 2023.

@Ngopibareng_DAR

Kasad Dudung Abdurachman
Tulus Mengabdi Untuk Rakyat",in,,,,82,2023-06-19T10:01:00.000Z,/ahmadhiiii/status/1670733410027859969
@PDI_Perjuangan,"Kunjungi JIEXPO Kemayoran, Puan Maharani Sebut PRJ Event Penggerak Perekonomian

Ketua DPR RI Puan Maharani mengunjugi Pekan Raya Jakarta (PRJ) atau Jakarta Fair 2023 yang saat ini sedang berlangsung. Ia menilai event tahunan DKI Jakarta tersebut telah menjadi roda penggerak… Show more",in,2,7,20,"1,322",2023-06-19T09:59:27.000Z,/PDI_Perjuangan/status/1670733021123842050
@sajiansedap,"Buat yang belum ke PRJ, biar enggak antre panjang, begini cara beli tiket PRJ secara online, bisa dapat banyak kupon gratisan juga, lo! Langsung klik aja link-nya di sini, ya! 

#PRJ #tiketprj #pekanrayajakarta #gridfame",in,,,,346,2023-06-19T09:36:19.000Z,/sajiansedap/status/1670727199161479168
@kngdomi,"WhatsApp to Orionrion

¹ lop lop dah 
¹ LAH EMANG NYEBUTNYA PRJ ANJEEERR.
¹ PRJ is Pekan Raya Jakarta

Sent.",in,1,,,65,2023-06-19T09:35:05.000Z,/kngdomi/status/1670726889739264001
@radioLSPR,"Lihat keseruan Pekan Raya Jakarta (PRJ) di sosial media kok kayanya seru ya, londoners? Banyak diskon-diskon dan makanan enak. Tapi, disana ada apa aja sih? Cus cari tau di #JAKARTAJAKARTA lewat",in,,,,228,2023-06-19T08:34:56.000Z,/radioLSPR/status/1670711752802308099
@fafififufefo,"Wts tiket prj 20 Juni 2023 include konser presale. Jual rugi 130k, gk jadi nonton soalnya ada keperluan lain #prj #pekanrayajakarta #jakartafair2023",in,3,,,441,2023-06-19T08:22:43.000Z,/fafififufefo/status/1670708676393586688
@shinylula1,"wts 2 tiket prj
No konser buat hari ini 
Pliz pliz plizzzzzz 
#wts #prj #PekanRayaJakarta",in,7,,,"1,036",2023-06-19T07:52:32.000Z,/shinylula1/status/1670701082346139649
@banhubdadiy,"Halo Sahabat Banhubda

Jakarta Fair Kemayoran atau Pekan Raya Jakarta kembali digelar tanggal 14 Juni-16 Juli 2023 di JI-Expo, Kemayoran, Jakarta.

Jangan lupa mampir ke Stand Yogyakarta di Hall C2. Ada berbagai macam produk UMKM unggulan dari Yogyakarta lhoo ",in,,,2,106,2023-06-19T07:38:36.000Z,/banhubdadiy/status/1670697575786377217
@ssylmjd,"wts 2 tiket prj tanpa konser hari ini 19 juni. dijual underprice

#wts #prj #PekanRayaJakarta",in,4,,,926,2023-06-19T07:31:58.000Z,/ssylmjd/status/1670695905702588416
@My_HydroCoco,"Gak jaman lagi jawab “terserah”

Yuk, ajak si ayang ngedate ke Jakarta Fair Kemayoran 2023 dan mampir ke booth Hydro Coco. Bisa main game dan dapetin promo khususnya.

Serunya no play play, dijamin having your day!

#JakartaFair2023 #PekanRayaJakarta #PRJ2023",in,1,,4,476,2023-06-19T06:31:41.000Z,/My_HydroCoco/status/1670680733059518465
@alikanadh,"Cusss yukk,yang mau jastip prj hari ini,bisa langsung dm aku ya^^

#JakartaFair2023 #Jiexpokemayoran #PekanRayaJakarta #Jastip #PRJ",in,,,,122,2023-06-19T05:17:28.000Z,/alikanadh/status/1670662058596241408
@lavxnders_blue,"WTS 1 tiket prj tanggal 3 Juli 2023 presale normal 
#prj #pekanrayajakarta #jakartafair2023",in,2,1,,486,2023-06-19T05:14:21.000Z,/lavxnders_blue/status/1670661274064277505
@IDNTimes,"Ini Harga Tiket Masuk Pekan Raya Jakarta 2023, Lansia dan Anak Gratis!",in,,,,129,2023-06-19T05:09:35.000Z,/IDNTimes/status/1670660075403501569
@Seal_D_Deal,"Pekan raya jakarta, suka banyak copet .. Suka ad yg silet2 tas di dalem wkwkw",in,1,,1,62,2023-06-19T04:16:04.000Z,/Seal_D_Deal/status/1670646604779655173
@CNNIDdaily,"Pekan Raya Jakarta ke-54 secara resmi telah dibuka pada Rabu lalu, di JIExpo Kemayoran Jakarta. Seperti biasa di setiap gelaran Pekan Raya Jakarta Anda bisa berburu berbagai macam kuliner khas betawi. http://cnnindonesia.com/tv",in,,,,441,2023-06-19T03:50:25.000Z,/CNNIDdaily/status/1670640150064529409
@alikanadh,"Hollaaaa~
bagi yang nyari jastip prj,aku hari ini bakalan kesana lagi ya~
kalo mau tanya2 produk atau mau jastip barang2 di prj,boleee banget dm aku^^

Info selengkapnya bisa cek twitt dibawah ini ya 
#JakartaFair2023 #PekanRayaJakarta #jastipprj #prj",in,,,,106,2023-06-19T02:07:47.000Z,/alikanadh/status/1670614321964130307
@lavxnders_blue,"WTS 1 tiket prj tanggal 3 Juli 2023 include konser (VIP) presale normal 
#prj #pekanrayajakarta #jakartafair2023",in,3,,,538,2023-06-19T00:34:29.000Z,/lavxnders_blue/status/1670590840891387904
@detikfinance,Pekan Raya Jakarta (PRJ) merupakan salah satu event tahunan yang banyak ditunggu-tunggu oleh masyarakat.,in,,,,572,2023-06-18T17:17:33.000Z,/detikfinance/status/1670480886217728002
@Ansmvhjr,"Ada yg mau di open wts ticket tgl 15 juli 2023 #Pekanrayajakarta #JakartaFair2023 ? Guestnya NDX. AKA, Mr. Jono Joni",in,2,,,314,2023-06-18T12:44:40.000Z,/Ansmvhjr/status/1670412209162420224
@kompascom,Penumpang bus Transjakarta ke Pekan Raya Jakarta (PRJ) atau Jakarta Fair 2023 di Halte Balaikota harus menunggu hingga satu jam karena busnya lama,in,1,4,3,"6,116",2023-06-18T11:46:03.000Z,/kompascom/status/1670397458629918720
@nadeonken,"Rencana kami

1. Tampil di panggung Pekan Raya Jakarta (PRJ)

Manggung di PRJ adalah impian yang menyala-nyala bagi setiap musisi. Setiap tahun, PRJ menarik ribuan pengunjung yang bersemangat dan beragam.",in,1,,,27,2023-06-18T11:13:43.000Z,/nadeonken/status/1670389323009785856
@arifersaf,"Prj = pekan raya jakarta, di kemayoran tiap tahun",in,1,,,59,2023-06-18T10:28:51.000Z,/arifersaf/status/1670378030945157120
@sedulurcilok,"WTS 2 Tiket Masuk + Konser VIP Rabu, 21 Juni 2023, 325 rb ajh. Minat dm ya temen temen 

#pekanrayajakarta",in,,1,,257,2023-06-18T09:39:32.000Z,/sedulurcilok/status/1670365621002080256
@fluffybooooooo,PRJ (pekan raya jakarta) kyk ultah jkt gt jd pameran sebulan penuh dan banyak disc produk2 gt kl kesana makanya rame bgttt,in,1,,,137,2023-06-18T09:00:06.000Z,/fluffybooooooo/status/1670355696024694786
@majalahjakita,"Hai #KawanJaKita, sudah tahu belum? Dalam rangka menyambut HUT ke-496 Kota Jakarta, Pekan Raya Jakarta (PRJ) atau Jakarta Fair 2023 telah dibuka di Jakarta International Expo (JIExpo) Kemayoran, Jakarta Pusat!",in,1,1,,867,2023-06-18T06:16:55.000Z,/majalahjakita/status/1670314629179019266
@titargaryen,"jastip prj 2023

::jasa titip pekan raya jakarta::",in,,,,949,2023-06-18T05:30:44.000Z,/titargaryen/status/1670303006355750912
@lulunayah,Open Jastip Skincare Product Jakarta Fair / Pekan Raya Jakarta,in,1,,,672,2023-06-18T05:25:31.000Z,/lulunayah/status/1670301696030044160
@disbuddki,"Pada perayaan Pekan Raya Jakarta tahun 2023, Dinas Kebudayaan Provinsi DKI Jakarta melalui Suku Dinas Kebudayaan Jakarta Pusat dan Suku Dinas Kebudayaan Kepulauan Seribu memberikan dukungan pada Sabtu, 17 Juni 2023.

#DisbudDKI
#SudinbudPusat
#SudinbudKepulauanSeribu
#PRJ2023",in,1,,2,142,2023-06-18T05:11:38.000Z,/disbuddki/status/1670298200086032386
@JatengPos,LG OLED evo C3 Debut di Pekan Raya Jakarta https://jatengpos.co.id/lg-oled-evo-c3-debut-di-pekan-raya-jakarta/arif/…,in,,,,26,2023-06-18T04:57:17.000Z,/JatengPos/status/1670294591600459776
@alikanadh,"Yang mau jastip cokro bluder di prj,bisa dm aku ya^^
Aku open jastip prj (makanan,skincare,makeup,fashion,dll)

#JakartaFair2023 #JakartaExpo #PekanRayaJakarta #jastipprj",in,1,2,2,"1,821",2023-06-18T02:23:08.000Z,/alikanadh/status/1670255798654734336
@nathacalista,Pekan Raya Jakarta,in,,,,492,2023-06-17T23:56:40.000Z,/nathacalista/status/1670218938452688896
@1945_And,"Btw fellow Jakartans, Pekan Raya Jakarta kapan ya? denger2 kayak pasar malam ya?",in,2,,,131,2023-06-17T16:58:21.000Z,/1945_And/status/1670113665033605122
@thierriskusuma,"Maap ketunda nonton SF Indonesia Open hehe

Yak jadi Pekan Raya Jakarta (PRJ) atau Jakarta Fair itu acara tahunan di JiExpo Kemayoran... Lengkapnya cari tau ndiri deh ya

Gw beli tiket reguler tanpa konser 50rb/orang, bisa di tempat atau online. Online biar ga ngantri sih",in,1,,,"1,502",2023-06-17T16:52:46.000Z,/thierriskusuma/status/1670112259165519873
@alikanadh,"Buat yang mau jastip barang2 PRJ,bisa dm aku ya^^ 
Skincare,makeup,makanan,fashion dll #JakartaFair2023 #PRJ #PekanRayaJakarta #jastipprj",in,,,,314,2023-06-17T16:42:34.000Z,/alikanadh/status/1670109692050444290
@inaaasHA,"Pekan Raya Jakarta di Kemayoran kak, biasa nya event menjelang ultah jakarta",in,1,,,584,2023-06-17T16:17:54.000Z,/inaaasHA/status/1670103483603890178
@cifvyu,What I bought in Pekan Raya Jakarta (PRJ). Edisi disponsori oleh nyokap ,in,1,2,1,"1,085",2023-06-17T15:21:33.000Z,/cifvyu/status/1670089305564545025
@ahmdaslamm,Pekan raya jakarta,in,,,,57,2023-06-17T14:29:44.000Z,/ahmdaslamm/status/1670076265020153864
@oohliv,fun day at pekan raya jakarta!,in,1,,3,498,2023-06-17T14:25:19.000Z,/oohliv/status/1670075152980377601
@Aldikita,pekan raya jakarta,in,,,,"1,028",2023-06-17T13:54:49.000Z,/Aldikita/status/1670067476221292545
@filiaguzel,"Duh baek baek tong ntar nyangkut di pager .

Pekan Raya Jakarta, 
Kemayoran, 
Sabtu malam 17/6

Source @ jessicaamazy

repost : lensa berita jakarta",in,,1,1,365,2023-06-17T13:39:52.000Z,/filiaguzel/status/1670063716480712704
@WvOuthoorn,Pekan Raya Jakarta let's goo!!!,in,,,,43,2023-06-17T12:56:46.000Z,/WvOuthoorn/status/1670052868819415040
@ruangtunggu,Transjakarta Menuju Pekan Raya Jakarta (PRJ) dan Jakarta Fair Kemayoran 2023,in,,,,168,2023-06-17T11:40:03.000Z,/ruangtunggu/status/1670033562404536321
@PungPurwanto,"Menyambut PRJ. Cukup dengan kerak telor Bang Udin, Situ Pondok Jagung. Asli enak murah dan juara rasanya #keraktelor #pekanrayajakarta #betawi @JakartaFairID #jakartafair2023",in,,,2,285,2023-06-17T11:29:39.000Z,/PungPurwanto/status/1670030943518851072
@alikanadh,"Yang mau jastip prj,aku stay sampe jam 9 malem ya #zonauang #pekanrayajakarta #JakartaFair2023 #jastipprj",in,1,1,,"1,217",2023-06-17T11:29:17.000Z,/alikanadh/status/1670030850854117379
@urrfriennd,Pekan raya Jakarta tapi kalo di shopii ini ke—1 produknya,in,,1,4,72,2023-06-17T10:09:00.000Z,/urrfriennd/status/1670010647772545025
@cung_alberto,Pekan Raya Jakarta..,in,,,2,76,2023-06-17T09:20:22.000Z,/cung_alberto/status/1669998410215329793
@miafitri37,"Tak mereka nak pergi PRJ (pekan Raya Jakarta) untuk jadi badut shuttlecock 
Dari tahun kemarin mereka selalu janjian untuk kalah bersama2",in,1,1,,256,2023-06-17T09:09:36.000Z,/miafitri37/status/1669995698539089921
@lifturlifee,"WTS tiket prj hari ini, no konser 40k only, beli karena salah tanggal
wts wtb prj pekan raya jakarta jiexpo kemayoran

#zonauangᅠᅠ
#prj
#pekanrayajakarta",in,3,,,740,2023-06-17T08:51:13.000Z,/lifturlifee/status/1669991074230849536
@dianhadi,"pekan raya jakarta, tapi acaranya ga cuma 1 pekan",in,,,,98,2023-06-17T08:39:50.000Z,/dianhadi/status/1669988210527834112
@rotisemangka,"sore min @mrtjakarta mau nanya, kalo mau ke PRJ/Pekan Raya Jakarta dari stasiun dukuh atas. turun dimana ya? Thx",in,1,,,532,2023-06-17T08:02:13.000Z,/rotisemangka/status/1669978741622325248
@CommuterLine,"Dari data yang kami dapat, stasiun terdekat dari Pekan Raya Jakarta, Jakarta International Expo adalah Stasiun Rajawali (2km dari lokasi tersebut). Silakan menggunakan Commuterline Pondok Cina-Manggarai. Transit dan berganti kereta Manggarai-Jatinegara. |1",in,,,,271,2023-06-17T07:59:27.000Z,/CommuterLine/status/1669978043945979904
@rotisemangka,ke jakarta fair / pekan raya jakarta,in,2,,,448,2023-06-17T07:55:22.000Z,/rotisemangka/status/1669977016265850881
@GenMediaNetwork,Matahari hadir dalam Pekan Raya Jakarta (PRJ) 2023 sebagai salah satu komitmen untuk terus terlibat dengan perayaan akbar tersebut.,in,,,,57,2023-06-17T07:24:10.000Z,/GenMediaNetwork/status/1669969166286348288
@gemaposID,"Bingung Akhir Pekan Kemana? Jakarta Fair Aja, Berikut  Harga Tiket Masuk Jakarta Fair 2023  https://gemapos.id/14228/bingung-akhir-pekan-kemana-jakarta-fair-aja-berikut-harga-tiket-masuk-jakarta-fair-2023… #JiexpoKemayoran #PekanRayaJakarta #PRJ #HUTDKIJakarta",in,,,,369,2023-06-17T07:06:54.000Z,/gemaposID/status/1669964822207946753
@MurtadhaOne,"Presiden Jokowi di Pekan Raya Jakarta (PRJ)

Ini baru people power",in,10,51,255,"7,663",2023-06-17T06:48:09.000Z,/MurtadhaOne/status/1669960101346832384
@wifimurahmalang,"Hi guys kira kira adakah yg berminat jastip barang ke aku? Rencananya aku mau ke pekan raya jakarta. kalo ada yg mau boleh dm yaa

#PRJ #pekanrayajakarta #prj2023 #pekanrayajakarta2023",in,,,,256,2023-06-17T06:44:48.000Z,/wifimurahmalang/status/1669959259327725568
@plisdeh_boos,"[HELP RT]

Aku sama @horanghaeryane Open Jastip Jakarta Fair 2023. Buat temen² yang dari luar jakarta boleh jastip di kita yaaa.
Info lebih lanjut bisa cek pict atau DM kita ^^
Yuk, diskonnya gede²'an bgt loh ><
#jakartafair #jakartafair2023 #pekanrayajakarta #jastip #jastipprj",in,1,1,,930,2023-06-17T05:13:33.000Z,/plisdeh_boos/status/1669936297060999168
@Bamus_betawi,Duka Menganga Dibalik Megahnya Pekan Raya Jakarta,in,,,,31,2023-06-17T04:57:30.000Z,/Bamus_betawi/status/1669932255517736962
@Bamus_betawi,Duka Menganga Dibalik Megahnya Pekan Raya Jakarta 2023,in,,,,24,2023-06-17T04:56:58.000Z,/Bamus_betawi/status/1669932124215074817
@Bamus_betawi,Duka Menganga Dibalik Megahnya Pekan Raya Jakarta,in,,,,23,2023-06-17T04:55:22.000Z,/Bamus_betawi/status/1669931719137587200
@alikanadh,"Hallo~
aku udah di PRJ jakarta fair nih .. kalo ada yang mau jastip barang2 di PRJ seperti makeup,skincare,makanan atau lainnya,boleh banget dm aku ya^^

#JakartaFair2023 #PRJ #Pekanrayajakarta #zonauang",in,,,,802,2023-06-17T04:33:30.000Z,/alikanadh/status/1669926217817133056
@dishubjakarta,"Siapa yang mau ke Jakarta Fair/ Pekan Raya Jakarta???! 

Bagi #TemanDishub yang ingin pergi ke Jakarta Fair, kamu dapat menggunakan layanan Transjakarta ini agar lebih mudah dan nyaman!

Simak pilihan rutenya di sini, ya!",in,1,1,3,533,2023-06-17T03:11:49.000Z,/dishubjakarta/status/1669905660438515713
@PDI_Perjuangan,"Presiden Jokowi Resmi Buka Jakarta Fair 2023

Presiden Joko Widodo secara resmi membuka pameran Pekan Raya Jakarta (PRJ) atau Jakarta Fair 2023 di Jakarta International Expo (JIExpo) Kemayoran. Presiden menyampaikan bahwa ajang pameran yang digelar bertepatan dengan ulang tahun… Show more",in,,1,9,626,2023-06-17T03:05:20.000Z,/PDI_Perjuangan/status/1669904029642792960
@alikanadh,"Hallo~
aku hari ini mau ke PRJ jakarta fair nih .. kalo ada yang mau jastip barang2 di PRJ seperti makeup,skincare,makanan atau lainnya,boleh banget dm aku ya^^

#JakartaFair2023 #PRJ #Pekanrayajakarta #zonauang",in,2,,,772,2023-06-16T23:48:53.000Z,/alikanadh/status/1669854590307807232
@kimiafarmaind,"Hi Sahabat Batugin, Yuk, hadiri Booth Batugin Kimia Farma di Pekan Raya Jakarta Kemayoran, tepatnya di Selasar Hall D2 no SLD 09, pada hari Sabtu tanggal 17 Juni 2023, karena akan dihadiri oleh Ratu Aulia pukul 16.00 WIB - selesai.",in,2,5,18,"1,247",2023-06-16T12:52:07.000Z,/kimiafarmaind/status/1669689308985585664
@kompascom,Pesta Mobil Bekas yang digagas oleh mobbi turut memeriahkan Jakarta Fair 2023 alias Pekan Raya Jakarta (PRJ) 2023 di JIExpo Kemayoran.,in,,,2,"4,204",2023-06-16T10:44:15.000Z,/kompascom/status/1669657133401673729
@KemensetnegRI,"1. Presiden Joko Widodo secara resmi membuka pameran Pekan Raya Jakarta (PRJ) atau Jakarta Fair 2023 di Jakarta International Expo (JIExpo) Kemayoran, Jakarta, pada Rabu, 14 Juni 2023.",in,2,4,38,"2,507",2023-06-16T10:40:53.000Z,/KemensetnegRI/status/1669656282775818240
@wifimurahmalang,"Hi guys kira kira adakah yg berminat jastip barang ke aku? Rencananya aku mau ke pekan raya jakarta. kalo ada yg mau boleh dm yaa

#PRJ #pekanrayajakarta #prj2023 #pekanrayajakarta2023",in,,,,301,2023-06-16T10:24:28.000Z,/wifimurahmalang/status/1669652154783764480
@Beritaaaaaa,"PEKAN RAYA JAKARTA, MENURUT PRESIDEN JOKOWI
@jokowi",in,,,,26,2023-06-16T10:14:22.000Z,/Beritaaaaaa/status/1669649612985221120
@IMFIClub,"DAPATKAN SEGERA TUMBLERNYA! 

Kawasaki hadir memeriahkan Pekan Raya Jakarta 2023 dengan hadiah menarik setiap pengajuan pembiayaan (SPK) bersama IMFI. 

Penawaran ini hanya berlakuk selama PRJ berlangsung, ya! Ayo segera ramaikan PRJ & jangan lupa untuk ajukan pembiayaanmu di… Show more",in,,,,105,2023-06-16T09:54:38.000Z,/IMFIClub/status/1669644644811182082
@Dim0708Pwr,"Kepala Staf Angkatan Darat (Kasad) Jenderal TNI Dr. Dudung Abdurachman menghadiri Pembukaan Pekan Raya Jakarta (PRJ) atau biasa disebut dengan Jakarta Fair Kemayoran (JFK) tahun 2023. Pembukaan PRJ ini secara resmi dilakukan Presiden RI Ir. Joko Widodo, di Jakarta.",in,,,1,132,2023-06-16T09:47:07.000Z,/Dim0708Pwr/status/1669642751670124544
@ruangtunggu,Transjakarta Menuju Pekan Raya Jakarta (PRJ) dan Jakarta Fair Kemayoran 2023 https://mitraloker.com/transjakarta-menuju-prj/… #nunung #tolol,in,,,,"1,397",2023-06-16T06:02:17.000Z,/ruangtunggu/status/1669586170991489024
@mymilk_id,"Ultra Milk hadir dalam event Pekan Raya Jakarta 2023 dari 14 Juni s.d. 16 Juli 2023 nih!

Tunggu apalagi? Ultra People, bisa dapetin banyak hadiah menarik dan tentunya promo yang cuma berlangsung di PRJ ini, lho. See you, Ultra People!",in,2,,7,751,2023-06-16T05:11:29.000Z,/mymilk_id/status/1669573386396372992
@YakultIndonesia,"Pssttt.. ada  yang udah kenal maskot Yakult belum? Kira-kira namanya siapa ya? Buat yang penasaran nama dan sosok uculnya, yuk datang ke booth Yakult di Jakarta Fair Kemayoran! 
#YakultIndonesia #JakartaFair2023 #JakartaFairKemayoran #PekanRayaJakarta #PRJ",in,4,7,35,"1,245",2023-06-16T04:00:00.000Z,/YakultIndonesia/status/1669555399744458754
@GebangRamil,"Kepala Staf Angkatan Darat Jenderal TNI Dr. Dudung Abdurachman menghadiri Pembukaan Pekan Raya Jakarta (PRJ) atau biasa disebut dengan Jakarta Fair Kemayoran (JFK) tahun 2023. Pembukaan PRJ ini secara resmi dilakukan Presiden RI Ir. Joko W, di Jakarta International Expo",in,,,,159,2023-06-16T03:13:44.000Z,/GebangRamil/status/1669543756398489600
@hendrasumm,"Hadiri Pembukaan Pekan Raya Jakarta Tahun 2023 oleh Kasad

@NgopiBareng_DAR

Kasad Dudung Abdurachman
Tulus Mengabdi Untuk Rakyat",in,,,,80,2023-06-16T01:27:14.000Z,/hendrasumm/status/1669516954976260096
@BPOMJakarta,"BBPOM di Jakarta Hadir di Pekan Raya Jakarta (PRJ)

Haii #sobatBPOM,  jangan lupa mampir ke stan BBPOM Jakarta di Anjungan Pemprov DKI Jakarta Hall C1 mulai dari 14 Juni - 16 Juli 2023.

Don't miss it ya sobat#BPOM!

#BBPOMJAKARTA
#BPOMRI
#JAKARTAFAIR2023",in,,,,116,2023-06-15T12:01:34.000Z,/BPOMJakarta/status/1669314201872105472
@detikcom,"Jakarta Fair atau Pekan Raya Jakarta (PRJ) 2023 digelar di JIEXPO, Kemayoran mulai 14 Juni - 16 Juli 2023. Berikut informasi cara beli tiket PRJ Kemayoran 2023:",in,,2,1,"7,064",2023-06-15T11:50:00.000Z,/detikcom/status/1669311288944541697
@ismoyo_wbimo,"Pekan Raya Jakarta (Jakarta Fair 2023) di Kemayoran, Jakarta Pusat  
PRJ digelar selama 33 hari yang dibuka mulai 14 Juni sampai 16 Juli 2023 di Jakarta International Expo (JIEXPO) Kemayoran, Jakarta Pusat.",in,,,,131,2023-06-15T11:48:04.000Z,/ismoyo_wbimo/status/1669310802032209920
@TRANS7,Jokowi buka Pekan Raya Jakarta 2023 #Redaksi,in,,2,3,"1,578",2023-06-15T11:04:15.000Z,/TRANS7/status/1669299776276295681
@AbdulhaySalim,"Kepala Staf Angkatan Darat (Kasad) Jenderal TNI Dr. Dudung Abdurachman menghadiri Pembukaan Pekan Raya Jakarta (PRJ) atau biasa disebut dengan Jakarta Fair Kemayoran (JFK) tahun 2023

@ngopibareng_DAR

Kasad Dudung Abdurachman
Tulus Mengabdi Untuk Rakyat",in,,,,91,2023-06-15T10:53:00.000Z,/AbdulhaySalim/status/1669296944202629120
@arinaarinii,"Kepala Staf Angkatan Darat (Kasad) Jenderal TNI Dr. Dudung Abdurachman menghadiri Pembukaan Pekan Raya Jakarta (PRJ) atau biasa disebut dengan Jakarta Fair Kemayoran (JFK) tahun 2023.

@NgopiBareng_DAR

Kasad Dudung Abdurachman
Tulus Mengabdi Untuk Rakyat",in,,,,88,2023-06-15T10:52:00.000Z,/arinaarinii/status/1669296692686880770
@Rahma__wat,"Kepala Staf Angkatan Darat (Kasad) Jenderal TNI Dr. Dudung Abdurachman menghadiri Pembukaan Pekan Raya Jakarta (PRJ) atau biasa disebut dengan Jakarta Fair Kemayoran (JFK) tahun 2023.

@Ngopibareng_DAR

Kasad Dudung Abdurachman
Tulus Mengabdi Untuk Rakyat",in,,,,167,2023-06-15T10:38:00.000Z,/Rahma__wat/status/1669293169366937602
@FahmiAgustian,"Dihelat di pusat Jakarta, di lokasi yg dapat dijangkau dg mudah, Taman Ismail Marzuki menjadi rumah bagi Kenduri Cinta sejak awal kelahirannya. 

Jumat pekan kedua ibarat hari raya jamaah Maiyah di Jakarta.

#23TahunKenduriCinta
#KCJuni",in,1,6,17,"2,683",2023-06-15T09:25:36.000Z,/FahmiAgustian/status/1669274950635786240
@Berita_Daerah,Presiden Jokowi Resmikan Pekan Raya Jakarta,in,,,,15,2023-06-15T09:16:36.000Z,/Berita_Daerah/status/1669272686789525504
@opiik_piss,"Presiden Jokowi Resmi Buka Jakarta Fair 2023

Presiden Joko Widodo secara resmi membuka pameran Pekan Raya Jakarta (PRJ) atau Jakarta Fair 2023 di Jakarta International Expo (JIExpo) Kemayoran, Jakarta, pada Rabu, 14 Juni 2023.",in,1,,3,489,2023-06-15T08:30:03.000Z,/opiik_piss/status/1669260972299796481
@Falen303,"SITUS SENSATIONAL BUMI138
WD BERAPA PUN AUTO PROSES SAMPAI
TUNTAS GASSSSS Sekarang Juga Hanya Di Bumi138.
#KasusAncol #BreakingNews #balihot #jakartabirahi #medanbirahi #MEDAN #jkt48statistik #PEKANRAYAJAKARTA #Bekasibirahi #bumi138",in,,,,325,2023-06-15T08:23:48.000Z,/Falen303/status/1669259398265581568
@Gi_N0ng,"Usai meresmikan pembukaan Pekan Raya Jakarta (PRJ) atau Jakarta Fair 2023 di Jakarta International Expo (JIExpo) Kemayoran, Jakarta, pada Rabu, 14 Juni 2023, Presiden Joko Widodo berkeliling untuk meninjau sejumlah stan yang ada di pameran tersebut.",in,1,1,,418,2023-06-15T08:20:13.000Z,/Gi_N0ng/status/1669258496595099650
